RaceID|Name|Gender|Age|Time1|Time2|Shoes
NY18|Diego Ferrari|M|25-34|2:39:58|2:39:58|
NY18|Jacob Frandsen|M|35-44|2:39:59|2:39:59|
NY18|Cameron Coneys|M|25-34|2:39:59|2:39:59|
NY18|Brendan Fink|M|35-44|2:40:01|2:40:04|Nike Vaporfly 4% Flyknit
NY18|Lewis Millar|M||2:40:09|2:40:09|
NY18|Mark Bolster|M|35-44|2:40:16|2:40:16|
NY18|Will Conner|M|25-34|2:40:21|2:40:31|Saucony Guide 10 (Electric Blue 2)
NY18|Cameron Erhardt|M|25-34|2:40:39|2:40:39|Brooks Adrenaline GTS
NY18|Ted Brakob|M|25-34|2:40:43|2:40:46|Nike vaporfly FK Orange
NY18|Adam Carlson|M|35-44|2:40:44|2:40:50|Nike Zoom Streak 6
NY18|Sebastian N.|M|25-34|2:40:45|2:40:45|ASICS Super J33 Flash Orange Yellow
NY18|Calvin Tan|M||2:40:56|2:40:56|adidas Adios Boost 2
NY18|Peter Speight|M|35-44|2:41:23|2:41:26|Nike 4%
NY18|Oliver Landeo Carranza|M|35-44|2:41:28|2:41:28|
NY18|Charlie Epperson|M|35-44|2:41:29|2:41:29|
NY18|Angela Ortiz|F||2:41:32|2:41:30|
NY18|Matteo Guidotti|M||2:41:34|2:41:34|
NY18|Hermann Achmueller|M|45-54|2:41:49|2:41:49|
NY18|Vincent Bogousslavsky|M||2:41:52|2:41:56|Nike vpf
NY18|Daniel Korevaar|M|25-34|2:41:55|2:41:55|ASICS Dynaflyte 2 (zwart)
NY18|David Schwartz|M|25-34|2:41:58|2:57:12|Saucony Kinvara 9 NYC
NY18|Yannick Lizzi|M|35-44|2:42:09|2:42:09|
NY18|Kiery Tuttle|M||2:42:14|2:42:16|
NY18|daniel zajac|M|35-44|2:42:14|2:42:15|adidas adizero
NY18|Richard Lilley|M||2:42:14|2:42:14|
NY18|Ian McKinley|M|35-44|2:42:17|2:42:17|Nike VaporFly 4%
NY18|Bruin1996 Runner|M|45-54|2:42:27|2:42:27|Nike Zoom Vaporfly 4% Flyknit
NY18|Josh Stone|M|25-34|2:42:32|2:42:32|
NY18|Wayne Spies|M||2:42:41|2:42:41|
NY18|Ricardo Marroquín González|M|25-34|2:42:43|2:42:43|
NY18|JT Newton|M|25-34|2:42:46|2:42:32|Nike VaporFly 4%
NY18|Alex Hoyt|M|25-34|2:42:48|2:42:52|
NY18|Arnaud Enjalbert|M|25-34|2:42:49|2:42:49|Nike VaporFly 4% Red
NY18|Steven Orellana|M|25-34|2:42:52|2:42:52|
NY18|Patrick MacAdie|M|35-44|2:42:54|2:42:54|
NY18|Patrick Lambe|M|35-44|2:42:58|2:43:01|Nike Flynight Vaperfly
NY18|Jim Dwyer|M|25-34|2:43:01|2:43:01|adidas adizero adios
NY18|Leo Papail|M|35-44|2:43:04|2:43:04|
NY18|Carl Daucher|M|35-44|2:43:05|2:43:05|
NY18|Harsha Thirumurthy|M||2:43:08|2:43:22|New Balance 1400v5 (March 2018)
NY18|Aaron Truesdale|M|35-44|2:43:10|2:43:10|
NY18|Conor Lanz|||2:43:11|2:43:11|
NY18|Timothy Hotchandani|M||2:43:21|2:43:21|
NY18|Sergi Almar|M||2:43:29|2:43:37|Nike zoom vaporfly 4%
NY18|Dion O'Neale|M|35-44|2:43:33|2:43:38|Nike Zoom Streak Flyknit
NY18|Alex Giacco|M|25-34|2:43:41|2:43:41|
NY18|Alejandro Velasquez|M|35-44|2:43:45|2:43:12|Nike VaporFly 4%
NY18|Craig Cardinal|M|35-44|2:43:49|2:43:58|ASICS City33
NY18|Ryan Schafbuch|M|25-34|2:43:59|2:43:59|
NY18|Santiago Trull|M|35-44|2:44:06|2:44:15|
NY18|Phil Young|M|25-34|2:44:10|2:44:04|New Balance FuelCell Impulse
NY18|Steve Davies|M||2:44:10|2:44:10|Nike Vapor Fly 4% (Dark Blue/Silver)
NY18|Myles Fennon|M|35-44|2:44:11|2:44:11|
NY18|Joakim Thelin|M|25-34|2:44:21|2:44:21|
NY18|Anthony Moore|M||2:44:29|2:44:29|
NY18|Vincent Van der Lans|M|35-44|2:44:32|2:44:38|Nike 4% Vaporfly
NY18|Jamie Hartop|M|25-34|2:44:40|2:44:46|Nike Zoom Pegasus 35
NY18|Mike Rabe|M|35-44|2:44:45|2:44:51|Saucony kinvara 10
NY18|Sebastian Grindheim|M|25-34|2:44:51|2:44:58|Nike VaporFly 4%
NY18|Adam Gootnick|M|25-34|2:44:52|2:44:52|
NY18|Sebastian  Castañeda Arbelaez|M|35-44|2:44:54|2:44:54|
NY18|Grant Rotskoff|M||2:44:59|2:45:02|Nike Flyknit Vaporfly 4%
NY18|Liam Butler|M|25-34|2:45:04|2:45:04|
NY18|Ben Harris|M|25-34|2:45:13|2:45:14|Nike 4%
NY18|Gabriel Sinkin|M|35-44|2:45:19|2:45:37|Nike Vaporfly 4% Flyknit
NY18|Erik Tai|M|35-44|2:45:20|2:45:20|
NY18|samier Barguil|M||2:45:25|2:45:25|Reebok Sublite XT Cushion 2.0
NY18|Connor Rose|M|25-34|2:45:28|2:45:28|
NY18|Tyler B|M||2:45:28|2:45:28|
NY18|Edouard Amiot|M|35-44|2:45:29|2:45:29|Brooks PureGrit
NY18|Pol Nabben|M|35-44|2:45:40|2:45:44|
NY18|Slowpoke Rodriguez|M|45-54|2:45:42|2:45:49|
NY18|Richie Szeliga|M|25-34|2:45:52|2:45:52|
NY18|Eduardo Ferreira|M|45-54|2:45:55|2:45:55|
NY18|Alejandro Fallas|M|25-34|2:45:56|2:45:56|Nike VaporFly Fliknit
NY18|Logan Yu 😏|M|25-34|2:46:00|2:46:05|Nike VaporFly 4%
NY18|JA Montenegro|M||2:46:04|2:46:04|
NY18|m k|M|25-34|2:46:09|2:46:09|
NY18|Øystein Sandvik|M|35-44|2:46:10|2:46:10|
NY18|Claudio Ravera|M|45-54|2:46:11|2:46:11|
NY18|Gabriele Fantasia|M|25-34|2:46:13|2:46:13|
NY18|Chris Truscott|M|45-54|2:46:17|2:46:17|
NY18|Jack McKeon||25-34|2:46:17|2:46:20|
NY18|Paul Whitaker|M|45-54|2:46:18|2:46:18|adidas adizero sub2 v2
NY18|Bård Indredavik|M||2:46:21|2:46:21|
NY18|Alex Lorton|M|35-44|2:46:24|2:46:24|
NY18|Marco Steybe|M|35-44|2:46:40|2:46:45|adidas Boston Boost 6
NY18|Scott Cavadini|M|25-34|2:46:41|2:46:46|
NY18|Kyle Pochini|M|25-34|2:46:44|2:46:44|
NY18|Pat F|M||2:46:44|2:46:44|New Balance 1400V6
NY18|Brandon Talisesky|M|25-34|2:46:53|2:46:53|HOKA ONE ONE Clifton 4
NY18|Tim Hughes|M|25-34|2:46:54|2:46:59|
NY18|Abelino Alatorre|M|25-34|2:46:55|2:46:55|
NY18|Jeremy Scanlan|M|35-44|2:46:57|2:46:57|Nike Zoom Fly
NY18|Vitaly Dudov|M|35-44|2:46:57|2:46:57|Nike VaporFly 4%
NY18|Sébastien HARDY|M|35-44|2:46:58|2:46:58|ASICS DS Trainer
NY18|Justin Shane|M|35-44|2:46:59|2:46:59|
NY18|Maria Spitsyna|F|25-34|2:47:01|2:47:01|ASICS MetaRun
NY18|Thomas Shanabruch|M|35-44|2:47:02|2:47:02|
